"","IB_S_Pos","IB_N_Pos","IB_S_Neg","IB_N_Neg","MB_Pos","MB_Neg"
"IB_S_Pos",0.365757203589986,0.132069910250354,-0.161946150212565,-0.0167179971658006,0.701379310344828,-0.494501653282948
"IB_N_Pos",0.132069910250354,0.418803967879074,-0.0807255550307038,-0.0910155880963628,0.453793103448276,-0.464355219650449
"IB_S_Neg",-0.161946150212565,-0.0807255550307038,0.77905715635333,0.28300803023146,-0.682758620689655,1.15933868682097
"IB_N_Neg",-0.0167179971658006,-0.0910155880963628,0.28300803023146,0.434743504959849,-0.322758620689655,0.367897968823807
"MB_Pos",0.701379310344828,0.453793103448276,-0.682758620689655,-0.322758620689655,9.01034482758621,-2.78275862068966
"MB_Neg",-0.494501653282948,-0.464355219650449,1.15933868682097,0.367897968823807,-2.78275862068966,7.48365611714691
